0.5356121074 	1.277225927 	1.073919374 	0.7917517962 	0.9910841083 	0.313536194 	0.5211169277 	0.7013913731 	0.8141667753 	0.867071143 	0.757865649 	1.137970485 	0.9983484362 	0.6326963493 	0.8249215722 	0.4948345668 	0.522358194 	0.2622999438 	0.7523389756 	1.235790349 	1.03109665 	0.7692217658 	0.6354320358 	0.6740564993 	0.6697925168 	0.460898114 	0.9016054351 	1.491441735 	0.7225057696 	0.9854360887 	0.9271323467 	0.8546250484 	0.6004404748 	0.2112156718 	1.019705723 	1.059605018 	1.175545837 	0.750232755 	0.9478529799 	1.337574468 	1.034850607 	0.6333752034 	0.9573020396 	0.8668684645 	0.940816287 	0.9864574803 	0.9846344749 	1.294618984 	0.1803232293 	0.5983267553 	0.4561774692 	0.7601399137 	1.087231763 	0.7912844117 	0.6050876608 	1.292545698 	0.8608528001 	1.453098901 	1.016862572 	0.9530087276 	0.6382263375 	0.0267347835 	1.270037264 	0.8305421856 	0.6658144842 	1.152250384 	0.8777213954 	1.445799226 	0.3631030594 	0.5773615059 	0.8657455876 	1.264912416 	0.4866141044 	1.356218057 	0.5881485108 	0.8489596219 	0.3230091267 	1.059406664 	0.2744472305 	1.540155579 	1.205164733 	0.6750266966 	0.7512543771 	1.064324235 	1.385186526 	0.7841990511 	0.210093209 	1.444094237 	0.7244167606 	0.03259849951 	0.5742346864 	0.2161049595 	0.7974173117 	0.7074828454 	0.1970631212 	1.219640698 	0.9455555169 	1.491670931 	0.6375019844 	0.2184044439 	0.7197620549 	0.3929160548 	0.3730025841 	1.132710971 	0.3603824842 	0.4293476497 	0.6431591192 	0.03282572743 	1.258173087 	0.7884295956 	0.989347838 	0.8654854008 	0.8922301006 	0.958248314 	0.8114455879 	0.5953486694 	0.2008868282 	0.681702931 	0.7913119056 	1.243741343 	0.5208684519 	0.775890292 	1.107587676 	0.8355340883 	0.6094598759 	0.3931610475 	0.6186361122 	0.0782420982 	0.8565370218 	0.84831606 	0.8454179151 	0.7997634011 	0.9906092675 	1.363146978 	1.062214488 	0.4683456972 	0.4793386039 	1.420298224 	0.947850374 	0.06117614212 	0.9988481849 	0.400200854 	0.5066247662 	0.7846888063 	1.207480873 	0.6687793138 	0.9859568953 	1.552091492 	0.886624135 	1.410698088 	1.004181502 	1.451201131 	0.9698565373 	0.9489530651 	0.7732502444 	1.221532482 	0.7774684263 	1.535569249 	0.5967673616 	1.286014774 	0.8283300133 	0.3689148454 	0.6557892764 	0.3145197336 	1.134054839 	0.8464870949 	0.9495864862 	1.153193077 	0.9478362198 	1.073341509 	0.7842764947 	0.920657879 	1.220409777 	0.7192274376 	0.4151433226 	0.1077831911 	0.8230823242 	1.438610237 	0.4313983908 	0.7932142656 	1.125912554 	0.5621979551 	0.8546356108 	1.380615181 	0.748725025 	1.171427152 	0.6739666559 	0.1828908309 	0.4396704164 	0.5345145525 	0.6456195612 	0.1645592424 	0.506269875 	1.195932555 	0.935868944 	0.6554748963 	0.816617804 	1.447343323 	0.7855441252 	0.7604122245 	0.6621623162 	0.7613555865 	0.6668931243 	0.8591200308 	0.3857273428 	1.033814064 	0.7843866558 	1.41301923 	0.7990943441 	1.067331315 	0.6497244947 	1.279497844 	0.8758274556 	1.39844357 	0.6206948676 	0.9538154884 	0.4851577025 	0.6560740089 	0.4812508465 	0.9365116648 	0.8568852017 	0.6804467305 	0.8446982663 	1.119192793 	0.4942612644 	0.5427882177 	1.284928712 	0.859307235 	0.7570409596 	0.5898866894 	0.8373063139 	0.6902336284 	0.5602803636 	1.140991979 	0.08942990647 	1.06591982 	0.9711440334 	1.480871165 	0.4368547654 	0.007192592146 	1.06741625 	1.067404361 	0.3472973812 	0.4737546267 	0.1671847259 	0.1314574181 	0.9562051842 	0.07809760452 	0.234941602 	0.3675850288 	0.7493564516 	1.317511275 	0.8371953108 	0.02752518998 	0.9935603201 	1.550077151 	0.5004121626 	0.9657716589 	0.8777452259 	0.5902498303 	1.066057398 	1.172275215 	0.4732228653 	1.043761285 	1.001322254 	0.3479154006 	0.12897271 	0.08527038023 	0.6882989506 	1.310767593 	1.124658023 	1.031312428 	0.1389883957 	0.9535789834 	0.4592466745 	0.8401057902 	1.195698601 	0.7884651075 	0.8391224566 	0.5853822215 	1.082690864 	1.087759155 	0.7866174154 	1.085405676 	0.7007262549 	1.272150208 	1.049608393 	1.255691068 	1.093460496 	1.082406011 	0.8276240258 	1.044725842 	0.896958762 	0.5148621488 	1.254294662 	0.8070535923 	0.9095974399 	1.389530993 	0.7735574845 	1.375559694 	1.003059536 	0.2840864108 	1.019558647 	1.030079884 	0.9735175278 	0.1688385044 	1.271716356 	0.8507067549 	0.8776872639 	0.2115598014 	0.8057534815 	0.4012025417 	0.4980202174 	0.9848517939 	0.3145256418 	1.33770727 	0.974873279 	1.200107793 	1.127170643 	0.7846956437 	0.7468635158 	0.8501376113 	0.515264753 	0.5347963879 	0.8126688339 	1.323872726 	0.8305519848 	1.516682598 	1.018140659 	1.094351042 	1.061728467 	1.051798166 	0.3646195105 	0.8344784279 	0.8183811425 	0.1692735167 	0.6796566138 	0.9921890535 	0.41197047 	1.128542542 	0.9004236213 	0.8858256563 	0.7491453299 	0.1685373488 	0.7632794705 	0.3239982357 	0.2141021236 	0.8933635276 	1.043117535 	0.8885343567 	1.015927525 	0.412547022 	0.8007947576 	0.7605619175 	0.9138721163 	1.167876839 	0.7876204439 	1.151862883 	0.9485479919 	1.248727004 	0.8394774294 	0.2849445849 	0.9848425072 	1.34375194 	0.8543045149 	1.029504625 	0.5994536194 	0.3144216334 	0.708238626 	0.9254984444 	0.7816272464 	0.809179408 	0.6490449207 	0.04831239392 	0.4946746309 	0.7915265407 	0.5248932173 	0.6327130854 	1.019206625 	0.7113910467 	1.265797705 	0.851137925 	0.4368811454 	0.5942297232 	0.9259888408 	0.4114529179 	1.376277211 	0.761211969 	0.6961648394 	0.9934301015 	0.4431081932 	1.382759414 	0.8826005646 	0.6711077987 	1.102349145 	0.6940622662 	0.7736457428 	0.9713517122 	0.5497531093 	1.550318033 	0.6972261458 	0.4221877613 	0.7252512873 	1.200972404 	0.2692830621 	0.0616464651 	1.24195156 	0.8246006043 	0.1155236181 	0.4847043868 	0.7902322924 	0.3403164948 	1.228294926 	0.8697821696 	0.8818207141 	1.013590368 	0.8707167815 	1.247229623 	1.149219849 	0.8758868951 	0.8719792163 	0.2914127894 	0.9199335765 	0.1959217193 	1.100481204 	1.075429382 	0.4702820254 	1.349579338 	0.8647035261 	0.5260917505 	0.7013315826 	1.454126867 	1.103578412 	1.087326727 	0.8840324442 	0.04167250677 	0.8948292046 	0.9904520274 	0.1901599389 	0.1721675742 	1.026208254 	0.497421012 	0.5482961823 	1.161372129 	1.136582181 	0.4969529124 	0.6972221351 	0.09210882545 	0.8381754026 	0.3653331772 	1.131173026 	0.8084018092 	0.5041444959 	0.7077756764 	0.8271869155 	1.17715381 	0.679105865 	1.025836373 	0.7967777044 	0.1878851654 	0.3225283538 	0.9839414161 	0.6018628873 	1.270876129 	1.212202456 	0.9007952945 	0.7361963023 	1.146707769 	0.8678803366 	0.3884455387 	0.9797174318 	0.2727518624 	0.7544153377 	0.140938761 	0.8708599614 	1.419180262 	0.7570765544 	0.4042759926 	0.8394444148 	1.330542375 	0.9475616749 	0.5886738272 	0.8390919203 	0.1097789987 	0.05484634391 	0.642176016 	0.6661278204 	1.298741613 	0.5448051948 	1.557336842 	0.8669460087 	0.02608248643 	1.004140818 	0.6865028262 	0.8732266993 	0.0792892432 	1.089769358 	0.773847607 	0.646219799 	0.2606929489 	0.7439014445 	1.034447057 	0.9741941538 	1.297759619 	0.4489893477 	0.6481235289 	0.9938157972 	0.9040625223 	0.6021500712 	1.438735289 	0.6235315032 	0.2696624315 	1.103302471 	0.9090801084 	0.7637518043 	0.4609182765 	1.107471193 	0.7910167938 	1.019382467 	1.10357315 	1.261864385 	0.8790001771 	0.6358750583 	0.6879784411 	0.4410756775 	1.418063469 	1.171657018 	0.943810601 	0.8382284549 	0.1396483022 	0.8372196327 	0.5913146478 	0.3291363931 	0.2414844127 	0.8889756074 	1.337477128 	1.100432303 	0.5203593192 	0.5479844709 	0.8386120749 	0.1478526567 	0.6921899684 	0.9134327239 	1.233131131 	0.3207010146 	0.7053035831 	0.6871700341 	0.6546920349 	0.9485979807 	1.397761752 	1.014300197 	1.26257118 	0.1990306463 	0.3423002916 	0.4993819861 	0.70781304 	0.7940878392 	0.0882104398 	1.082292703 	0.396029071 	1.319640896 	0.7709934052 	0.4430143079 	0.7808833723 	1.124213127 	0.6349997409 	1.003850605 	0.7463569588 	0.8394986154 	0.6875529847 	0.5315148128 	0.0560149911 	0.6354633816 	0.2918400025 	1.145872384 	1.052036077 	0.8068676525 	0.4410274435 	0.7086649558 	1.312950902 	0.2689827821 	0.4579798822 	0.7987352931 	0.8227733838 	0.9509456108 	0.1713670532 	0.8813595359 	0.2380059675 	0.2463089208 	1.513252819 	0.3144672729 	0.5581143413 	0.8054970066 	0.5429972317 	0.8670174695 	0.9419477808 	0.51507357 	1.284689048 	0.5995978608 	1.365295559 	0.4471992548 	0.5168015726 	0.4981565713 	0.63146321 	1.104556619 	0.8749198229 	0.3775577957 	0.3690627471 	0.6308938104 	0.9723526293 	0.9854964951 	1.018396581 	0.8723045877 	0.8695346902 	0.9992096706 	0.5234938206 	0.7307919233 	1.55747034 	0.7264635042 	0.2354503771 	0.8753957569 	0.0975221701 	0.9051864308 	1.008739643 	0.9527745116 	1.507350403 	0.6662282151 	0.9968953131 	0.6542416423 	0.8647776385 	0.6481810534 	0.8413099962 	0.7559330054 	1.360464925 	0.8719589138 	0.2495096351 	0.689399405 	0.8499199979 	0.852892093 	1.564031891 	0.6956569944 	0.9375737426 	0.5323831041 	0.931355393 	0.5456494088 	0.09941310998 	0.3444222255 	1.04561517 	0.0824908235 	1.172537845 	0.1838425609 	1.121262472 	1.330271946 	0.7906941263 	0.062245263 	0.9731188852 	0.8294181718 	0.219773831 	0.8982600799 	0.5847515219 	0.8523815857 	0.9572819663 	0.6751271635 	0.2150533444 	0.312201759 	0.5991468216 	1.067729183 	1.096165837 	0.8979913993 	1.181377897 	0.8368267524 	0.7815600838 	0.6136921237 	0.7062227947 	0.7653798694 	0.5656715448 	0.8983507256 	1.325441107 	0.8052903394 	0.7895971908 	1.190209985 	0.9953977615 	0.3325801565 	0.5142613464 	0.8913748521 	0.3268411224 	0.7140039138 	1.358348256 	0.9041024093 	0.5055729107 	0.7601361948 	0.7821728792 	1.10922684 	1.113521088 	0.5393289637 	0.8918681168 	1.031812086 	1.315066422 	0.7736602288 	1.521102939 	1.210835282 	0.7027537268 	0.9242749458 	0.1922771569 	0.4854671232 	0.8590086995 	1.03154677 	0.4841406793 	0.6568578248 	0.2728493593 	0.8740978649 	0.8346824784 	0.827298367 	0.1941435236 	0.5488318986 	0.7335675481 	1.194498189 	0.6547252464 	1.182818169 	0.8039909838 	1.242982507 	0.9062932116 	0.5498835429 	0.3837224265 	1.065802854 	0.4455339454 	0.6609049936 	1.029114144 	0.833335487 	1.386064619 	0.1045385054 	1.1799721 	0.8973325732 	1.301366295 	0.6494867532 	0.8055716372 	0.8641703959 	0.2707696251 	0.4040764188 	0.7793401585 	0.6987947774 	0.3595687593 	0.4731163093 	0.3640666829 	1.057378092 	0.8728266833 	0.9101894854 	0.05199260651 	1.088068312 	1.042663451 	0.4745912137 	1.424441573 	0.2857349281 	0.8415708426 	0.5252969244 	0.05058322225 	0.8696081705 	0.3420690977 	0.6734381646 	0.2828297609 	1.394963711 	0.7886842097 	0.5183900168 	1.428267862 	1.121222276 	0.9737678097 	0.8105330514 	1.017359459 	1.030388074 	0.5084862166 	0.9580312371 	0.8221439606 	0.7931200131 	0.8556216627 	0.8983542962 	1.3809088 	0.8948962916 	0.185157382 	0.9002044037 	1.557376096 	0.941751657 	0.6191784244 	0.2246832296 	0.8463726786 	1.206548989 	0.7861445262 	0.675232219 	0.01753616852 	0.3760489337 	1.157204396 	0.7184888455 	0.7039817068 	1.242125739 	0.8662836525 	0.9321148884 	0.6481379378 	0.8381747744 	0.007609290357 	0.4581873304 	0.7320234533 	0.9532265707 	0.2246422108 	0.6773001074 	1.222940577 	0.3459743764 	0.7195631545 	1.217854268 	0.7630693573 	0.8613809591 	0.8725510939 	0.4333848275 	0.7372903266 	0.4074189038 	0.2191535314 	0.8797358735 	0.9501126452 	0.937089429 	0.4464429674 	0.6552336515 	0.4111838364 	0.9808553659 	1.380419156 	1.167034069 	0.9049999442 	0.9760314792 	0.9121296627 	0.6842140885 	0.6414690347 	1.244335863 	0.9227304083 	0.925705252 	0.9471526173 	0.5755772325 	1.135935095 	1.019667859 	0.8927537895 	0.9408160056 	0.8822347158 	0.6464415192 	0.6839311407 	0.473159585 	0.9099369151 	0.7938391501 	0.006447338837 	0.4849308514 	1.238500391 	0.6409972517 	1.165541064 	0.779805499 	0.01590188297 	0.8230973919 	1.079398364 	0.7723702555 	0.2253486655 	0.9083771423 	0.4448110456 	0.1929105584 	0.1381411507 	1.178351751 	0.5582097273 	0.3925447118 	1.240827598 	0.7631075518 	1.077291029 	0.8176498693 	0.8734388149 	0.523417138 	0.6189693439 	0.6756227706 	0.6788266647 	0.7615812889 	1.490869406 	0.906272362 	1.211032344 	1.055739332 	0.8906831268 	0.1249921009 	1.280768324 	0.5820820868 	0.2998833722 	1.236416601 	0.890728094 	1.038470842 	0.5014144025 	0.6130299335 	0.8175998961 	0.9008852598 	0.09774089038 	0.6665505543 	0.8668339066 	0.6373738865 	0.4396294544 	0.3821198986 	0.4275300189 	0.4677453785 	0.9630043924 	1.020455428 	0.5006292457 	0.7834506233 	1.568069926 	0.6571483795 	0.1559445149 	0.6601136267 	0.5705851236 	0.7419825003 	0.4376944164 	1.177251235 	0.6239776543 	0.5876399558 	0.7629539027 	0.2877857022 	0.137778527 	1.148588264 	0.6521323111 	0.7402136985 	1.454071782 	0.9491488276 	1.208281218 	1.010672807 	0.2719490385 	0.189265681 	0.7743046787 	0.933105995 	0.2222669349 	0.3973996766 	1.050046736 	0.5799727028 	0.8215468677 	0.8175644573 	0.6246985405 	0.1330783366 	1.438747501 	0.7008680187 	0.5166824619 	1.039356299 	0.4060725616 	0.8572768089 	1.296052144 	0.8465897602 	0.9966258026 	0.4546211387 	1.316357081 	0.6939030285 	0.6482543404 	0.7938635448 	1.214380407 	0.6921243556 	1.55817209 	0.8956619738 	0.2899764124 	0.9350172911 	1.244731128 	1.022805737 	0.8328438105 	1.106695411 	0.5301485595 	0.7486043216 	0.1306648772 	0.8406609872 	0.3833188209 	0.9305354341 	0.7448599553 	1.062723552 	1.192689908 	0.7005263967 	0.7840185421 	0.9666627842 	0.6451326729 	0.8941863889 	0.06175782307 	1.127536659 	0.5015808412 	1.041791935 	0.6596652438 	1.281574384 	0.801027038 	0.9040312022 	0.1642862233 	0.1666244847 	1.055306728 	1.009399079 	1.336309075 	0.5856605609 	1.138875266 	0.352316103 	0.6240243115 	1.033290463 	0.281365223 	1.038565456 	0.5867840826 	0.9171404927 	0.7727025387 	1.094516146 	0.9645522106 	0.5957622593 	1.221588062 	0.7618041149 	0.419152948 	0.9901188129 	0.6338607931 	0.4275905774 	0.4752619493 	0.6245765385 	1.246044825 	1.076076728 	0.4922471071 	0.854443372 	1.170031307 	0.8269102671 	1.18881533 	1.047216177 	0.4274227813 	0.4967983072 	1.336730005 	0.7441052293 	0.3624189565 	0.47969072 	0.5895126575 	0.8330510362 	1.552132502 	1.213399506 	0.7430706679 	0.7723896914 	1.100413615 	0.597617675 	0.6639124049 	0.3170319403 	0.651332984 	0.5112349931 	1.415648319 	0.8626445596 	1.166750353 	0.9897374128 	0.8530787698 	0.6166322102 	1.028430033 	1.183459411 	0.8617190135 	0.02486663526 	0.5386318431 	0.7275053184 	0.5412637396 	0.9159769948 	1.238738394 	0.934413704 	1.393069587 	1.141220687 	0.5740459529 	0.3305176655 	1.265875654 	0.757007146 	1.455246375 	0.7912095884 	0.9262415356 	0.5177656365 	1.56224352 	0.2673655063 	1.068041825 	1.081107888 	0.6948531921 	0.915658325 	0.007615436917 	0.9025011973 	0.5279868798 	1.153283276 	0.9286548 	1.11280136 	0.7882195781 	1.001231895 	0.2237863899 	1.071776864 	1.027502476 	0.7668951296 	1.501068606 	0.9739648993 	0.6545453456 	0.9914274326 	1.019532273 	0.6052837785 	1.266559416 	0.888527369 	0.9194093003 	1.101497466 	1.032331375 	0.7312996487 	1.306512178 	0.5307940765 	0.3623960839 	0.9357901339 	0.09921374676 	0.9675297584 	1.100897315 	0.619382938 	0.5771945452 	1.016286889 	1.273365389 	0.8080406822 	0.01543601929 	1.046810634 	0.5078385569 	0.6009629438 	0.2500104574 	0.2207933334 	1.165988174 	0.293885507 	0.7365429293 	0.8982377446 	0.2105181132 	1.096013413 	1.127177282 	0.3402921908 	0.7772684652 	0.6061724302 	0.01543667717 	0.4644047711 	1.056669913 	0.8127259803 	0.1427830426 	0.4808396294 	0.5408814805 	1.220945994 	0.7987138496 	0.664518812 	0.7874577054 	0.8384518604 	0.5670198923 	0.7340370129 	1.023774501 	0.8553654155 	0.7677230219 	1.028289443 	0.811439271 	1.070686226 	1.080766688 	0.9527513337 	0.5129239921 	0.7584381499 	0.8803455609 	0.3173931454 	1.404038737 	0.8770110465 	0.08196174167 	0.7648402896 	0.6775435722 	0.6037676192 	0.5696890688 	0.6335795883 	0.1499977922 	0.8737309729 	1.308326085 	0.9777323241 	1.029951215 	0.8593158004 	1.213296074 	0.9662680211 	0.6512477222 	0.6726568181 	1.14508971 	0.4305325247 	0.01507454968 	1.091647966 	1.056879292 	0.4405110991 	0.01941585713 	0.3322302305 	0.2339331321 	0.8090707078 	0.4648709814 	0.2200602672 	1.40109881 	0.2704624461 	1.268175356 	0.8048710229 	0.1822150406 	0.6819164383 	0.862411608 	0.1588266837 	0.8246074049 	0.8713259921 	0.2034928715 	0.6408490023 	0.6009020347 	1.116020749 	0.8521953224 	0.6196608938 	0.3439599148 	0.5665686113 	0.5332195142 	1.303208002 	0.8014941223 	0.7754370289 	1.185849239 	0.761362772 	0.1939509356 	0.4418736662 	0.7965501419 	1.217851352 	0.9596091176 	0.9428097814 	0.5152202389 	0.7730133893 	0.5305777766 	0.1363599223 	0.3121851634 	0.5161356666 	0.4837186235 	
